country,currentURL,enseigneID,enseigneName,productDate,productLinkDetail,productName,productQuantityRating,productRating,product_id,shopID
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/nespresso-caffeluxe-coffee-capsules-origins-mixed-speciality-pac/PLID58243680,Nespresso Caffeluxe Coffee Capsules -  Origins Mixed Speciality pack 100,,4.0,PLID58243680,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/bootlegger-coffee-capsule-sleeve-10-capsules/PLID48563870,Bootlegger Coffee Capsule Sleeve - 10 Capsules,,4.5,PLID48563870,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/nespresso-caffeluxe-capsules-signature-bulk-coffee-selection-50/PLID54489195,Nespresso Caffeluxe Capsules Signature Bulk Coffee Selection 50,,4.5,PLID54489195,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/starbucks-house-blend-by-nespresso-medium-roast-coffee/PLID55963026,STARBUCKS House Blend by NESPRESSO Medium Roast Coffee,,4.7,PLID55963026,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/espresto-dolce-gusto-adapter-starter-pack/PLID47901925,Espresto - Dolce Gusto Adapter Starter Pack,,4.4,PLID47901925,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/italian-coffee-bulk-special-nespresso-compatible-coffee-capsules/PLID50084565,Italian Coffee Bulk Special Nespresso Compatible Coffee Capsules - 100,,4.5,PLID50084565,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/nespresso-compatible-coffee-100-capsules-bulk-special-no-decaffe/PLID41141718,Nespresso Compatible Coffee 100 Capsules - Bulk Special (No Decaffe),,3.9,PLID41141718,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/starbucks-blonde-espresso-roast-by-nespresso-blonde-roast-coffee/PLID55963024,STARBUCKS BLONDE Espresso Roast by NESPRESSO Blonde Roast Coffee,,4.8,PLID55963024,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/importers-amalfi-nespresso-compatible-coffee-capsules/PLID54965926,Importers Amalfi - Nespresso Compatible Coffee Capsules,,4.4,PLID54965926,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/starbucks-pike-place-roast-by-nespresso-medium-roast-coffee/PLID55963025,STARBUCKS PIKE PLACE Roast by NESPRESSO Medium Roast Coffee,,4.4,PLID55963025,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/starbucks-caff-verona-by-nespresso-dark-roast-coffee/PLID55963028,STARBUCKS CAFFÈ VERONA by NESPRESSO Dark Roast Coffee,,4.6,PLID55963028,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/l-or-ristretto-decaf-intensity-9-nespresso-compatible-coffee-cap/PLID57222859,L'OR Ristretto Decaf Intensity 9 - Nespresso Compatible Coffee Capsules - Pack of 10 capsules,,5.0,PLID57222859,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/espresto-furioso-espresso-capsules/PLID44858548,Espresto - Furioso Espresso Capsules,,4.5,PLID44858548,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/terbodore-full-range-variety-60-nespresso-and-caffeluxe-compatib/PLID43684287,Terbodore Full Range Variety - 60 Nespresso and Caffeluxe compatible coffee capsules,,4.7,PLID43684287,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/nespresso-caffeluxe-capsules-gourmet-mild-roast-espresso-bulk-50/PLID54493139,Nespresso Caffeluxe Capsules Gourmet Mild Roast Espresso Bulk 50,,4.7,PLID54493139,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/100-capsules-mixed-value-pack-nespresso-compatible/PLID54544039,100 Capsules Mixed Value Pack Nespresso Compatible,,3.9,PLID54544039,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/dolce-gusto-capsules-compatible-americano-coffee-40-value-pack/PLID54753846,Dolce Gusto Capsules Compatible Americano Coffee 40 Value Pack,,4.0,PLID54753846,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/lavazza-decaffeinato-nespresso-compatible-coffee-capsules/PLID54965927,Lavazza Decaffeinato - Nespresso Compatible Coffee Capsules,,4.5,PLID54965927,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/espresto-crema-latte-capsules/PLID44858556,Espresto - Crema Latte Capsules,,4.1,PLID44858556,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25747&filter=Available:true,,,,https://www.takealot.com/vida-e-caffe-estrela-capsule-sleeve/PLID47904285,Vida e Caffe - Estrela Capsule Sleeve,,4.2,PLID47904285,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/coffee-wholesalers-roasters-1kg-brazil-medium-dark-roast-beans/PLID54524286,Coffee Wholesalers Roasters - 1kg Brazil Medium Dark Roast Beans,,4.5,PLID54524286,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/bootlegger-blend-coffee-beans-1kg/PLID44265007,Bootlegger Blend Coffee Beans 1kg,,4.6,PLID44265007,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/bootlegger-blend-filter-coffee-225g/PLID44265011,Bootlegger Blend Filter Coffee 225g,,4.7,PLID44265011,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/coffee-wholesalers-roasters-1kg-brazil-medium-roast-beans/PLID54524285,Coffee Wholesalers Roasters - 1kg Brazil Medium Roast Beans,,4.6,PLID54524285,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/coffee-wholesalers-roasters-1kg-ethiopia-limu-medium-roast-coffe/PLID54524281,Coffee Wholesalers Roasters - 1kg Ethiopia Limu Medium Roast Coffee Beans,,4.5,PLID54524281,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/nescafe-gold-cappuccino-white-chocolate/PLID49124877,Nescafe Gold - Cappuccino White Chocolate,,4.8,PLID49124877,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/brazil-barbosa-gold-beans-1kg/PLID45505094,Brazil Barbosa Gold - Beans 1kg,,4.7,PLID45505094,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/coffee-wholesalers-roasters-1kg-blended-coffee-beans/PLID53536024,Coffee Wholesalers Roasters - 1kg Blended Coffee Beans,,4.3,PLID53536024,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/nescaf-gold-cappuccino-10-x-18g-sachets/PLID41532625,Nescafé Gold - Cappuccino - 10 x 18g Sachets,,4.7,PLID41532625,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/bootlegger-blend-coffee-beans-225g/PLID44265010,Bootlegger Blend Coffee Beans 225g,,4.6,PLID44265010,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/craft-coffee-hot-chocolate-vanilla-powder-250g/PLID52619109,Craft Coffee - Hot Chocolate Vanilla Powder - 250g,,4.5,PLID52619109,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/coffee-unplugged-amarula-cream-flavoured-coffee-250g-ground/PLID44018168,Coffee Unplugged  Amarula Cream Flavoured Coffee - 250g Ground,,4.6,PLID44018168,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/coffee-wholesalers-roasters-1kg-home-blend-coffee-medium-roast-b/PLID54524280,Coffee Wholesalers Roasters - 1kg Home Blend Coffee Medium Roast Beans,,4.6,PLID54524280,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/nescafe-gold-vanilla-latte-10-x-18-5g-sachets/PLID41532628,Nescafe Gold - Vanilla Latte - 10 x 18.5g Sachets,,4.8,PLID41532628,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/coffee-wholesalers-roasters-1kg-honduras-medium-roast-coffee-bea/PLID54524283,Coffee Wholesalers Roasters - 1kg Honduras Medium Roast Coffee Beans,,4.5,PLID54524283,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/craft-coffee-hot-chocolate-plain-powder-250g/PLID52619107,Craft Coffee - Hot Chocolate Plain Powder - 250g,,4.6,PLID52619107,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/tribe-coffee-filter-blend-ground-250gm/PLID29890805,Tribe Coffee - Filter Blend - Ground 250gm,,4.2,PLID29890805,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/jacobs-kronung-instant-coffee-200g/PLID54543031,Jacobs Kronung Instant Coffee - 200g,,4.0,PLID54543031,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/douwe-egberts-instant-coffee-pure-gold-medium-roast-200g-jar/PLID54543037,Douwe Egberts Instant Coffee Pure Gold Medium Roast - 200g Jar,,4.8,PLID54543037,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25748&filter=Available:true,,,,https://www.takealot.com/nescafe-200g-alta-rica-instant-coffee-glass-jar/PLID53117727,Nescafe - 200g Alta Rica Instant Coffee Glass Jar,,4.7,PLID53117727,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/five-roses-tea-smooth-ceylon-blend-200-tagless-tea-bags/PLID70584090,Five Roses Tea - Smooth Ceylon Blend (200 Tagless Tea bags),,0,PLID70584090,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/freshpak-rooibos-tea-160-tea-bags/PLID70585120,Freshpak Rooibos Tea (160 Tea bags),,0,PLID70585120,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/kericho-gold-luxury-tea-infusion-selection-gift-pack-small/PLID52227162,Kericho Gold : Luxury Tea & Infusion Selection (Gift Pack - Small),,4.2,PLID52227162,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/chai-express-masala-chai-250g/PLID70533551,Chai Express Masala Chai 250g,,5.0,PLID70533551,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/kericho-gold-black-tea-pure-kenyan-tea-round/PLID52227206,Kericho Gold: Black Tea (Pure Kenyan Tea - Round),,0,PLID52227206,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/kericho-gold-luxury-tea-infusion-selection-gift-pack-large/PLID52227163,Kericho Gold : Luxury Tea & Infusion Selection (Gift Pack - Large),,4.4,PLID52227163,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/chai-express-cardamom-chai-250g/PLID70533523,Chai Express Cardamom Chai 250g,,5.0,PLID70533523,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/red-espresso-instant-rooibos-red-cappuccino-sachets-bulk-special/PLID70479609,red espresso - Instant Rooibos Red Cappuccino Sachets Bulk Special 50 x 16g,,0,PLID70479609,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/joko-tea-200-tea-bags/PLID70585094,Joko Tea (200 Tea Bags),,0,PLID70585094,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/red-espresso-intenso-rooibos-30-capsules-for-nespresso-caffeluxe/PLID46639856,red espresso Intenso Rooibos 30 Capsules for Nespresso & Caffeluxe,,4.6,PLID46639856,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/house-of-indiza-artemisia-herbal-tea-50g/PLID70439478,House of Indiza- Artemisia Herbal Tea- 50g,,0,PLID70439478,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/five-roses-tea-strong-african-blend-200-tea-bags/PLID70585100,Five Roses Tea - Strong African Blend (200 Tea Bags),,5.0,PLID70585100,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/red-espresso-instant-spiced-chai-latte-sachets-bulk-special-40-x/PLID70479608,red espresso - Instant Spiced Chai Latte Sachets Bulk Special 40 x 22g,,0,PLID70479608,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/tealy-matcha-100-organic-japanese-matcha-green-tea-powder-100g/PLID71189172,Tealy Matcha 100% Organic Japanese Matcha Green Tea Powder 100g,,5.0,PLID71189172,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/house-of-indiza-sutherlandia-herbal-tea-50g/PLID70439477,House of Indiza- Sutherlandia Herbal Tea-50g,,0,PLID70439477,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/dilmah-premium-ceylon-200-tagless-tea-bags/PLID70838987,Dilmah - Premium Ceylon - 200 Tagless Tea Bags,,0,PLID70838987,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/dilmah-earl-grey-100-tagless-tea-bags/PLID70978015,Dilmah - Earl Grey - 100 Tagless Tea Bags,,0,PLID70978015,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/chai-tea-karak-original-flavour-10-premix-sachets/PLID70624081,Chai Tea Karak - Original Flavour (10 Premix sachets),,4.0,PLID70624081,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/organic-honeybush-tea-gift-set-3-x-50-g-20-filter-tea-bags/PLID70587322,Organic Honeybush Tea - Gift Set - 3 x 50 g & 20 Filter Tea Bags,,0,PLID70587322,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/starbucks-cappuccino-by-nescafe-dolce-gusto-coffee/PLID55963022,STARBUCKS Cappuccino by NESCAFE DOLCE GUSTO Coffee,,4.4,PLID55963022,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/refillable-coffee-pods-set-of-5/PLID54854934,Refillable Coffee Pods - Set of 5,,3.8,PLID54854934,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/starbucks-espresso-roast-by-nescafe-dolce-gusto-dark-roast-coffe/PLID55963020,STARBUCKS Espresso Roast by NESCAFE DOLCE GUSTO Dark Roast Coffee,,4.5,PLID55963020,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/gimoka-classic-senseo-compatible-paper-coffee-pods-2x36-pods/PLID52092381,"Gimoka Classic ""Senseo compatible"" Paper Coffee Pods 2x36 pods",,4.7,PLID52092381,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/ese-soft-coffee-pods-50-full-range-variety/PLID70298952,ESE Soft Coffee Pods - 50 Full Range Variety,,5.0,PLID70298952,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/gimoka-strong-senseo-compatible-paper-coffee-pods-2x36-pods/PLID52092380,"Gimoka Strong ""Senseo compatible"" Paper Coffee Pods 2x36 pods",,5.0,PLID52092380,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/soul-lifestyle-reusable-coffee-pods-2-pack/PLID52089752,Soul Lifestyle Reusable Coffee Pods - 2 Pack,,2.5,PLID52089752,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/gimoka-combo-senseo-compatible-paper-coffee-pods-4x36-pods/PLID57791910,"Gimoka Combo ""Senseo compatible"" Paper Coffee Pods 4x36 pods",,0,PLID57791910,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/ese-coffee-pods-intenso-lungo-50/PLID70784199,ESE Coffee Pods - INTENSO LUNGO - 50,,0,PLID70784199,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/coffee-capsules-intenso-arabica-60-capsules/PLID70775479,Coffee Capsules - Intenso - Arabica (60 capsules),,0,PLID70775479,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/ese-soft-coffee-pods-50-italian-variety/PLID52621171,ESE Soft Coffee Pods - 50 Italian Variety,,3.0,PLID52621171,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/100-pack-ucaf-nespresso-compatible-condensed-milk-mocha-coffee-p/PLID70777288,100 pack uCafé Nespresso Compatible Condensed Milk & Mocha Coffee Pods,,0,PLID70777288,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/100-pack-ucaf-nespresso-compatible-espresso-fusion-coffee-pods/PLID70777286,100 Pack uCafé Nespresso Compatible Espresso & Fusion Coffee Pods,,0,PLID70777286,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/caffeluxe-dolce-gusto-espresso/PLID71289631,Caffeluxe Dolce Gusto Espresso,,0,PLID71289631,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/family-pack-senseo-compatible-coffee-pods-intense-classico-2-x-7/PLID71110630,Family Pack - Senseo compatible Coffee Pods Intense & Classico-2 x 70 pods,,0,PLID71110630,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/family-pack-senseo-compatible-coffee-pods-classico-70-pods/PLID71110629,Family Pack - Senseo compatible Coffee Pods  Classico -70 pods,,0,PLID71110629,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/gimoka-classic-senseo-compatible-paper-coffee-pods-4x36-pods/PLID69525741,"Gimoka Classic ""Senseo compatible""Paper Coffee Pods 4x36 pods",,0,PLID69525741,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/gimoka-decaff-senseo-compatible-paper-coffee-pods-2x36-pods/PLID52092383,"Gimoka Decaff  ""Senseo compatible"" Paper Coffee Pods 2x36 pods",,0,PLID52092383,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/gimoka-classic-senseo-compatible-paper-coffee-pods-10x36-pods/PLID68129888,"Gimoka Classic ""Senseo compatible"" Paper Coffee Pods 10x36 pods",,5.0,PLID68129888,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25750&filter=Available:true,,,,https://www.takealot.com/dilmah-rooibos-holy-basil-ginger-lemon-lemongrass-40-tagged-tea/PLID70978030,"Dilmah - Rooibos, Holy Basil, Ginger, Lemon & Lemongrass - 40 Tagged Tea",,0,PLID70978030,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25749&filter=Available:true,,,,https://www.takealot.com/ese-soft-coffee-pods-50-decaffe/PLID52621170,ESE Soft Coffee Pods - 50 Decaffe,,5.0,PLID52621170,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25184&filter=Available:true,,,,https://www.takealot.com/coca-cola-24-x-300ml/PLID52580285,Coca-Cola - 24 x 300ml,,4.6,PLID52580285,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25184&filter=Available:true,,,,https://www.takealot.com/coca-cola-light-24-x-300ml/PLID52580289,Coca-Cola Light - 24 x 300ml,,5.0,PLID52580289,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25184&filter=Available:true,,,,https://www.takealot.com/fitch-leedes-pink-tonic-24-x-200ml/PLID54554260,Fitch & Leedes - Pink Tonic - 24 x 200ml ,,4.5,PLID54554260,
,https://api.takealot.com/rest/v-1-8-0/productlines/search?sort=BestSelling%20Descending&rows=200&start=0&detail=mlisting&filter=Category:25184&filter=Available:true,,,,https://www.takealot.com/coca-cola-zero-24-x-300ml/PLID52580292,Coca-Cola Zero - 24 x 300ml,,4.6,PLID52580292,
